Saison balnéaire;Région;Département;Code unique d'identification du site de baignade;Précédent code unique d'identification du site de baignade;Evolution 2025 vs. 2024;Nom du site de baignade;Code INSEE de la commune;Nom de la commune;Date déclaration UE;Type d'eau;Longitude (ETRS 89);Latitude (ETRS 89)
2025;Nouvelle-Aquitaine;033;FRI1233011M033095; ;Pas de changement;LA CONCHE ST BRICE;33011;ARES;01/01/1991;Eau côtière;-1,13371439043;44,75435485297
2025;Nouvelle-Aquitaine;033;FRI1233011M033097; ;Pas de changement;BAIGNADE AMENAGEE D'ARES;33011;ARES;01/01/1991;Eau côtière;-1,12567269213;44,75218460015
2025;Nouvelle-Aquitaine;033;FRI1233019M033115; ;Pas de changement;GRAVEYRON;33019;AUDENGE;01/01/1991;Eau côtière;-1,02801714205;44,67680309215
2025;Nouvelle-Aquitaine;033;FRI1233019M033120; ;Pas de changement;BASSIN EMILE ORTEL;33019;AUDENGE;01/01/1991;Eau côtière;-1,02103772608;44,67831915100
2025;Nouvelle-Aquitaine;033;FRI1233039D033060; ;Pas de changement;PLAINE DES SPORTS;33039;BEGLES;01/01/1991;Lac;-0,53593108002;44,80270310404
2025;Nouvelle-Aquitaine;033;FRI1233057D033045; ;Pas de changement;LAC DEPARTEMENTAL DE BLASIMON;33057;BLASIMON;01/01/1991;Lac;-0,08582513629;44,75393165690
2025;Nouvelle-Aquitaine;033;FRI1233063D033070; ;Pas de changement;LAC DE BORDEAUX;33063;BORDEAUX;01/01/1991;Lac;-0,57441360268;44,87910276392
2025;Nouvelle-Aquitaine;033;FRI1233097D033015; ;Pas de changement;BOMBANNES;33097;CARCANS;01/01/1991;Lac;-1,14176831597;45,09876931684
2025;Nouvelle-Aquitaine;033;FRI1233097D033025; ;Pas de changement;MAUBUISSON;33097;CARCANS;01/01/1991;Lac;-1,14102421363;45,07052172493
2025;Nouvelle-Aquitaine;033;FRI1233097D033300; ;Pas de changement;PLAGE DU MONTAUT;33097;CARCANS;01/07/2012;Lac;-1,12792753159;45,06219923954
2025;Nouvelle-Aquitaine;033;FRI1233097M033045; ;Pas de changement;CARCANS OCEAN;33097;CARCANS;01/01/1991;Eau côtière;-1,19113495277;45,08532725645
2025;Nouvelle-Aquitaine;033;FRI1233108D033108; ;Pas de changement;PELOUSE PLAGE;33108;CASTILLON-LA-BATAILLE;14/07/2020;Rivière;-0,03542347411;44,85277498991
2025;Nouvelle-Aquitaine;033;FRI1233138D033138; ;Pas de changement;LAC DES NAUVES;33138;COUTRAS;27/07/2020;Lac;-0,10000488221;45,05452895084
2025;Nouvelle-Aquitaine;033;FRI1233157D033024; ;Pas de changement;TERRES BLANCHES;33157;ESPIET;09/07/2020;Lac;-0,26930367719;44,79781255821
2025;Nouvelle-Aquitaine;033;FRI1233170D033098; ;Site de baignade supprimé;BAIGNADE AMENAGEE DE FONTET;#N/A;#N/A;01/01/1998;Lac;-0,02249604574;44,56068002063
2025;Nouvelle-Aquitaine;033;FRI1233193M033025; ;Pas de changement;LE GURP;33193;GRAYAN-ET-L'HOPITAL;01/01/1991;Eau côtière;-1,151917514;45,43478013
2025;Nouvelle-Aquitaine;033;FRI1233193M033026; ;Pas de changement;EURONAT;33193;GRAYAN-ET-L'HOPITAL;01/01/1998;Eau côtière;-1,15910256247;45,41699347934
2025;Nouvelle-Aquitaine;033;FRI1233199M033099; ;Pas de changement;CANAL;33199;GUJAN-MESTRAS;08/06/2020;Eau côtière;-1,06519691230;44,64597339507
2025;Nouvelle-Aquitaine;033;FRI1233199M033125; ;Pas de changement;LARROS;33199;GUJAN-MESTRAS;01/01/1991;Eau côtière;-1,07468904587;44,64592129817
2025;Nouvelle-Aquitaine;033;FRI1233199M033130; ;Pas de changement;LA HUME;33199;GUJAN-MESTRAS;01/01/1991;Eau côtière;-1,11427092298;44,64532016711
2025;Nouvelle-Aquitaine;033;FRI1233202D033040; ;Pas de changement;LAC DEPARTEMENTAL D'HOSTENS;33202;HOSTENS;01/01/1991;Lac;-0,64320829301;44,49574027118
2025;Nouvelle-Aquitaine;033;FRI1233202D033041; ;Pas de changement;LAC DEPARTEMENTAL PLAGE 2;33202;HOSTENS;01/07/2020;Lac;-0,64779210586;44,50062627042
2025;Nouvelle-Aquitaine;033;FRI1233203D033005; ;Pas de changement;PIQUEYROT;33203;HOURTIN;01/01/2000;Lac;-1,12137973756;45,19842611455
2025;Nouvelle-Aquitaine;033;FRI1233203D033010; ;Pas de changement;LA JETEE;33203;HOURTIN;01/01/1991;Lac;-1,08660296885;45,17945467551
2025;Nouvelle-Aquitaine;033;FRI1233203M033040; ;Pas de changement;HOURTIN OCEAN;33203;HOURTIN;01/01/1991;Eau côtière;-1,17239390457;45,22350843561
2025;Nouvelle-Aquitaine;033;FRI1233214D033030; ;Pas de changement;LE MOUTCHIC;33214;LACANAU;01/01/1991;Lac;-1,13284189779;45,00252818696
2025;Nouvelle-Aquitaine;033;FRI1233214D033032; ;Pas de changement;LA GRANDE ESCOURE;33214;LACANAU;01/01/1999;Lac;-1,14067925933;44,96743447311
2025;Nouvelle-Aquitaine;033;FRI1233214M033048; ;Pas de changement;NORD;33214;LACANAU;01/01/1998;Eau côtière;-1,20103748534;45,01117110328
2025;Nouvelle-Aquitaine;033;FRI1233214M033050; ;Pas de changement;CENTRE;33214;LACANAU;01/01/1991;Eau côtière;-1,20248611338;45,00185639643
2025;Nouvelle-Aquitaine;033;FRI1233214M033052; ;Pas de changement;PLAGE SUD;33214;LACANAU;01/01/1998;Eau côtière;-1,20251615110;44,99447074097
2025;Nouvelle-Aquitaine;033;FRI1233214M033053; ;Pas de changement;SUPERSUD;33214;LACANAU;01/01/1998;Eau côtière;-1,20436631702;44,98171458321
2025;Nouvelle-Aquitaine;033;FRI1233229M033105; ;Pas de changement;TAUSSAT;33229;LANTON;01/01/1991;Eau côtière;-1,07134748424;44,71743258434
2025;Nouvelle-Aquitaine;033;FRI1233229M033106; ;Pas de changement;BAIGNADE AMENAGEE DE LANTON;33229;LANTON;01/01/1996;Eau côtière;-1,04475710371;44,70036029690
2025;Nouvelle-Aquitaine;033;FRI1233229M033110; ;Pas de changement;CAMPING LE ROUMINGUE;33229;LANTON;05/06/2010;Eau côtière;-1,05083206669;44,70380699332
2025;Nouvelle-Aquitaine;033;FRI1233236M033060; ;Pas de changement;LE GRAND CROHOT;33236;LEGE-CAP-FERRET;01/01/1991;Eau côtière;-1,23331307624;44,79764605528
2025;Nouvelle-Aquitaine;033;FRI1233236M033063; ;Pas de changement;LE TRUC VERT;33236;LEGE-CAP-FERRET;01/01/2000;Eau côtière;-1,25016402627;44,71543216442
2025;Nouvelle-Aquitaine;033;FRI1233236M033065; ;Pas de changement;CAP-FERRET OCEAN;33236;LEGE-CAP-FERRET;01/01/1991;Eau côtière;-1,25939332122;44,65463439693
2025;Nouvelle-Aquitaine;033;FRI1233236M033070; ;Pas de changement;CAP-FERRET PHARE;33236;LEGE-CAP-FERRET;01/01/1991;Eau côtière;-1,24477833718;44,64708253297
2025;Nouvelle-Aquitaine;033;FRI1233236M033075; ;Pas de changement;BELISAIRE;33236;LEGE-CAP-FERRET;01/01/1991;Eau côtière;-1,23781528805;44,65659086576
2025;Nouvelle-Aquitaine;033;FRI1233236M033080; ;Pas de changement;CAMPING LES VIVIERS;33236;LEGE-CAP-FERRET;01/01/1991;Eau côtière;-1,19301442722;44,73430078602
2025;Nouvelle-Aquitaine;033;FRI1233236M033085; ;Pas de changement;CLAOUEY;33236;LEGE-CAP-FERRET;01/01/1991;Eau côtière;-1,17732630135;44,74445959554
2025;Nouvelle-Aquitaine;033;FRI1233236M033230; ;Pas de changement;GARONNE;33236;LEGE-CAP-FERRET;02/07/2022;Eau côtière;-1,25402313647;44,69791006225
2025;Nouvelle-Aquitaine;033;FRI1233243D033112; ;Pas de changement;LES DAGUEYS;33243;LIBOURNE;01/01/2006;Lac;-0,24483411844;44,94848384899
2025;Nouvelle-Aquitaine;033;FRI1233300M033035; ;Pas de changement;LE PIN SEC;33300;NAUJAC-SUR-MER;01/01/1991;Eau côtière;-1,16630399272;45,26836019234
2025;Nouvelle-Aquitaine;033;FRI1233332D033105; ;Pas de changement;ISLE;33332;PORCHERES;01/01/2006;Rivière;-0,00260778590;45,01695771319
2025;Nouvelle-Aquitaine;033;FRI1233333M033055; ;Pas de changement;LE GRESSIER;33333;PORGE (LE);01/01/1991;Eau côtière;-1,21771963347;44,89268527850
2025;Nouvelle-Aquitaine;033;FRI1233333M033058; ;Pas de changement;LA JENNY;33333;PORGE (LE);01/01/1999;Eau côtière;-1,22419801425;44,84313781572
2025;Nouvelle-Aquitaine;033;FRI1233382D033095; ;Pas de changement;LAC DU MOULIN BLANC;33382;SAINT-CHRISTOLY-DE-BLAYE;01/01/1995;Lac;-0,47426172827;45,15298256816
2025;Nouvelle-Aquitaine;033;FRI1233514M033015; ;Pas de changement;VILLE;33514;SOULAC-SUR-MER;01/01/1991;Eau côtière;-1,128358697;45,51619909
2025;Nouvelle-Aquitaine;033;FRI1233514M033018; ;Pas de changement;SUD;33514;SOULAC-SUR-MER;01/01/1996;Eau côtière;-1,13838417041;45,50445027877
2025;Nouvelle-Aquitaine;033;FRI1233514M033020; ;Pas de changement;L'AMELIE;33514;SOULAC-SUR-MER;01/01/1991;Eau côtière;-1,15186218963;45,48475484607
2025;Nouvelle-Aquitaine;033;FRI1233527D033033; ;Pas de changement;BAIGNADE AMENAGEE DU TEICH;33527;TEICH (LE);01/01/1991;Lac;-1,01536760206;44,64027714958
2025;Nouvelle-Aquitaine;033;FRI1233529D033035; ;Pas de changement;LAC DE CAZAUX;33529;TESTE-DE-BUCH (LA);01/01/1991;Lac;-1,16938726375;44,52636538276
2025;Nouvelle-Aquitaine;033;FRI1233529M033160; ;Pas de changement;PYLA LA CORNICHE;33529;TESTE-DE-BUCH (LA);01/01/1991;Eau côtière;-1,21131613288;44,60003108712
2025;Nouvelle-Aquitaine;033;FRI1233529M033165; ;Pas de changement;LE PETIT NICE;33529;TESTE-DE-BUCH (LA);01/01/1991;Eau côtière;-1,24284354326;44,55938144016
2025;Nouvelle-Aquitaine;033;FRI1233529M033170; ;Pas de changement;LA LAGUNE;33529;TESTE-DE-BUCH (LA);01/01/1991;Eau côtière;-1,25128331584;44,54956333364
2025;Nouvelle-Aquitaine;033;FRI1233529M033175; ;Pas de changement;LA SALIE NORD;33529;TESTE-DE-BUCH (LA);01/01/1991;Eau côtière;-1,25349857032;44,53112261585
2025;Nouvelle-Aquitaine;033;FRI1233540M033030; ;Pas de changement;MONTALIVET;33540;VENDAYS-MONTALIVET;01/01/1991;Eau côtière;-1,15964307166;45,37906575668
2025;Nouvelle-Aquitaine;033;FRI1233540M033032; ;Pas de changement;CENTRE HELIO MARIN;33540;VENDAYS-MONTALIVET;01/01/1998;Eau côtière;-1,15845656337;45,36234724472
2025;Nouvelle-Aquitaine;033;FRI1233540M033034; ;Pas de changement;A.C.M;33540;VENDAYS-MONTALIVET;01/01/1999;Eau côtière;-1,15823955238;45,34866754618
2025;Nouvelle-Aquitaine;033;FRI1233544M033005; ;Changement mineur;LA CHAMBRETTE;33544;VERDON-SUR-MER (LE);01/01/1991;Eau de transition;-1,05255884962;45,54796835669
2025;Nouvelle-Aquitaine;033;FRI1233544M033010; ;Pas de changement;ST NICOLAS;33544;VERDON-SUR-MER (LE);01/01/1991;Eau côtière;-1,07947459811;45,56443208207
2025;Nouvelle-Aquitaine;040;FRI1340019D040011; ;Pas de changement;LE PONTON;40019;AUREILHAN;01/01/1991;Lac;-1,20269219240;44,22363225699
2025;Nouvelle-Aquitaine;040;FRI1340021D040021; ;Pas de changement;LA PAILLOTTE;40021;AZUR;01/06/2008;Lac;-1,31158583319;43,78630647414
2025;Nouvelle-Aquitaine;040;FRI1340046D040033; ;Pas de changement;ISPE-NAVARROSSE;40046;BISCARROSSE;01/01/1991;Lac;-1,17385574679;44,43207421741
2025;Nouvelle-Aquitaine;040;FRI1340046D040034; ;Pas de changement;PLAGE MAGUIDE;40046;BISCARROSSE;01/01/1991;Lac;-1,19933209531;44,45494024754
2025;Nouvelle-Aquitaine;040;FRI1340046M040008; ;Pas de changement;VIVIER;40046;BISCARROSSE;01/01/1993;Eau côtière;-1,25399834371;44,45800797489
2025;Nouvelle-Aquitaine;040;FRI1340046M040010; ;Pas de changement;PLAGE CENTRE;40046;BISCARROSSE;01/01/1991;Eau côtière;-1,25609784829;44,44477389505
2025;Nouvelle-Aquitaine;040;FRI1340046M040011; ;Pas de changement;PLAGE SUD;40046;BISCARROSSE;01/06/1991;Eau côtière;-1,25581266442;44,44232381490
2025;Nouvelle-Aquitaine;040;FRI1340046M040012; ;Pas de changement;PLAGE NORD;40046;BISCARROSSE;01/06/2008;Eau côtière;-1,25440965184;44,45093329533
2025;Nouvelle-Aquitaine;040;FRI1340065M040120; ;Pas de changement;NOTRE DAME;40065;CAPBRETON;01/01/1991;Eau côtière;-1,44565293426;43,65657655252
2025;Nouvelle-Aquitaine;040;FRI1340065M040121; ;Pas de changement;PLAGE CENTRALE;40065;CAPBRETON;01/01/1991;Eau côtière;-1,44569842148;43,65108623217
2025;Nouvelle-Aquitaine;040;FRI1340065M040122; ;Pas de changement;SANTOCHA ET PREVENTORIUM;40065;CAPBRETON;01/01/1991;Eau côtière;-1,44505236916;43,64739963645
2025;Nouvelle-Aquitaine;040;FRI1340065M040123; ;Pas de changement;OCEANIDES;40065;CAPBRETON;01/01/1991;Eau côtière;-1,44987708753;43,63713546556
2025;Nouvelle-Aquitaine;040;FRI1340065M040124; ;Pas de changement;LA PISTE;40065;CAPBRETON;01/01/1992;Eau côtière;-1,44759495666;43,64146466663
2025;Nouvelle-Aquitaine;040;FRI1340108D040050; ;Pas de changement;PLAGE DU PORT;40108;GASTES;01/01/1991;Lac;-1,14746990069;44,32948115608
2025;Nouvelle-Aquitaine;040;FRI1340108D040051; ;Pas de changement;LA RESERVE;40108;GASTES;01/01/1991;Lac;-1,15835948372;44,32796997283
2025;Nouvelle-Aquitaine;040;FRI1340133M040130; ;Pas de changement;LABENNE OCEAN;40133;LABENNE;01/01/1991;Eau côtière;-1,47247138269;43,60039286492
2025;Nouvelle-Aquitaine;040;FRI1340134D040001; ;Pas de changement;LAC DE PEYRE;40134;LABOUHEYRE;01/06/2008;Lac;-0,90719035227;44,20380416538
2025;Nouvelle-Aquitaine;040;FRI1340150D040060; ;Pas de changement;LAC DE LEON;40150;LEON;01/01/1991;Lac;-1,31549269969;43,88763232090
2025;Nouvelle-Aquitaine;040;FRI1340157M040040; ;Pas de changement;CAP DE L'HOMY;40157;LIT-ET-MIXE;01/01/1991;Eau côtière;-1,34077047995;44,03936912687
2025;Nouvelle-Aquitaine;040;FRI1340181M040070; ;Pas de changement;PLAGE NORD;40181;MESSANGES;01/01/1991;Eau côtière;-1,40451272887;43,81517740440
2025;Nouvelle-Aquitaine;040;FRI1340181M040071; ;Pas de changement;PLAGE SUD;40181;MESSANGES;01/01/1991;Eau côtière;-1,40975199085;43,79968854467
2025;Nouvelle-Aquitaine;040;FRI1340184M040019; ;Pas de changement;REMEMBER;40184;MIMIZAN;01/01/1993;Eau côtière;-1,29757201887;44,21670204780
2025;Nouvelle-Aquitaine;040;FRI1340184M040020; ;Pas de changement;LES AILES;40184;MIMIZAN;01/01/1991;Eau côtière;-1,297803506;44,2146287
2025;Nouvelle-Aquitaine;040;FRI1340184M040021; ;Pas de changement;PLAGE SUD;40184;MIMIZAN;01/01/1991;Eau côtière;-1,29840050462;44,20712344633
2025;Nouvelle-Aquitaine;040;FRI1340184M040022; ;Pas de changement;PLAGE DU COURANT;40184;MIMIZAN;01/01/1991;Eau côtière;-1,29179167310;44,21070853311
2025;Nouvelle-Aquitaine;040;FRI1340184M040023; ;Pas de changement;LESPECIER;40184;MIMIZAN;01/01/1991;Eau côtière;-1,30577061616;44,16436834648
2025;Nouvelle-Aquitaine;040;FRI1340187M040060; ;Pas de changement;PLAGE PRINCIPALE;40187;MOLIETS-ET-MAA;01/01/1991;Eau côtière;-1,39134930514;43,85345508864
2025;Nouvelle-Aquitaine;040;FRI1340187M040061; ;Pas de changement;CHENES-LIEGES;40187;MOLIETS-ET-MAA;01/01/1996;Eau côtière;-1,39615209960;43,84320292333
2025;Nouvelle-Aquitaine;040;FRI1340197D040001; ;Pas de changement;LAC D'ARJUZANX;40197;MORCENX-LA-NOUVELLE;01/01/1994;Lac;-0,85119791200;44,01522517976
2025;Nouvelle-Aquitaine;040;FRI1340209M040140; ;Pas de changement;PLAGE D'ONDRES;40209;ONDRES;01/06/1991;Eau côtière;-1,48761861289;43,57812954296
2025;Nouvelle-Aquitaine;040;FRI1340217D040100; ;Pas de changement;MOUTEOU-PIPIOU;40217;PARENTIS-EN-BORN;01/01/1991;Lac;-1,11134593902;44,35011875798
2025;Nouvelle-Aquitaine;040;FRI1340217D040101; ;Pas de changement;PORT;40217;PARENTIS-EN-BORN;01/01/1991;Lac;-1,10016544458;44,34144146752
2025;Nouvelle-Aquitaine;040;FRI1340217D040103; ;Pas de changement;CALEDE;40217;PARENTIS-EN-BORN;06/06/2011;Lac;-1,11228790358;44,35046210829
2025;Nouvelle-Aquitaine;040;FRI1340257D040130; ;Pas de changement;PLAGE DE SAINTE EULALIE EN BORN;40257;SAINTE-EULALIE-EN-BORN;01/01/1991;Lac;-1,18610695198;44,30684222814
2025;Nouvelle-Aquitaine;040;FRI1340266M040030; ;Pas de changement;PLAGE DE CONTIS;40266;SAINT-JULIEN-EN-BORN;01/01/1991;Eau côtière;-1,32461025918;44,09439846195
2025;Nouvelle-Aquitaine;040;FRI1340281D040001; ;Pas de changement;BASE DE LOISIRS DU MARSAN;40281;SAINT-PIERRE-DU-MONT;01/01/2005;Lac;-0,53591415769;43,88087095029
2025;Nouvelle-Aquitaine;040;FRI1340287D040140; ;Pas de changement;CATON;40287;SANGUINET;01/01/1991;Lac;-1,07728416083;44,49391439082
2025;Nouvelle-Aquitaine;040;FRI1340287D040141; ;Pas de changement;PAVILLON;40287;SANGUINET;01/01/1991;Lac;-1,08157179060;44,48737367255
2025;Nouvelle-Aquitaine;040;FRI1340296M040100; ;Pas de changement;CASERNES;40296;SEIGNOSSE;01/01/1991;Eau côtière;-1,43222381219;43,72235682419
2025;Nouvelle-Aquitaine;040;FRI1340296M040101; ;Pas de changement;PENON;40296;SEIGNOSSE;01/01/1991;Eau côtière;-1,43517606212;43,71010557939
2025;Nouvelle-Aquitaine;040;FRI1340296M040104; ;Pas de changement;BOURDAINES;40296;SEIGNOSSE;01/01/1991;Eau côtière;-1,43785867882;43,69919915332
2025;Nouvelle-Aquitaine;040;FRI1340296M040105; ;Pas de changement;ESTAGNOTS;40296;SEIGNOSSE;01/01/1991;Eau côtière;-1,43913367310;43,68969304201
2025;Nouvelle-Aquitaine;040;FRI1340296M040106; ;Pas de changement;VVF;40296;SEIGNOSSE;01/06/2008;Eau côtière;-1,43967949069;43,69416795772
2025;Nouvelle-Aquitaine;040;FRI1340304M040110; ;Pas de changement;PARC (LAC MARIN);40304;SOORTS-HOSSEGOR;01/01/1991;Eau côtière;-1,42854055660;43,66209695015
2025;Nouvelle-Aquitaine;040;FRI1340304M040111; ;Pas de changement;PLAGE DU REY (LAC MARIN);40304;SOORTS-HOSSEGOR;01/06/1991;Eau côtière;-1,42777877391;43,68114382392
2025;Nouvelle-Aquitaine;040;FRI1340304M040113; ;Pas de changement;BLANCHE (LAC MARIN);40304;SOORTS-HOSSEGOR;01/01/1991;Eau côtière;-1,43118387730;43,66994697765
2025;Nouvelle-Aquitaine;040;FRI1340304M040114; ;Pas de changement;CHENES-LIEGES (LAC MARIN);40304;SOORTS-HOSSEGOR;01/01/1991;Eau côtière;-1,43134241694;43,66477650056
2025;Nouvelle-Aquitaine;040;FRI1340304M040115; ;Changement mineur;PLAGE CENTRALE/SUD;40304;SOORTS-HOSSEGOR;01/06/1991;Eau côtière;-1,44218759486;43,66391008606
2025;Nouvelle-Aquitaine;040;FRI1340304M040116; ;Pas de changement;NATURISTES;40304;SOORTS-HOSSEGOR;01/01/1991;Eau côtière;-1,43972037910;43,67868297465
2025;Nouvelle-Aquitaine;040;FRI1340304M040117; ;Pas de changement;LA GRAVIERE;40304;SOORTS-HOSSEGOR;01/01/1992;Eau côtière;-1,44033333887;43,67073608700
2025;Nouvelle-Aquitaine;040;FRI1340310M040083; ;Pas de changement;LA SAUVAGINE (LAC MARIN);40310;SOUSTONS;01/01/2005;Eau côtière;-1,41155849507;43,77715543000
2025;Nouvelle-Aquitaine;040;FRI1340310M040090; ;Pas de changement;PLAGE OCEANE;40310;SOUSTONS;01/01/1991;Eau côtière;-1,41707346754;43,77657129264
2025;Nouvelle-Aquitaine;040;FRI1340312M040150; ;Pas de changement;METRO;40312;TARNOS;01/01/1991;Eau côtière;-1,50119507788;43,55857869960
2025;Nouvelle-Aquitaine;040;FRI1340312M040151; ;Pas de changement;LA DIGUE;40312;TARNOS;01/01/1991;Eau côtière;-1,52049524124;43,53175820253
2025;Nouvelle-Aquitaine;040;FRI1340326D040170; ;Pas de changement;LAC DE VIELLE;40326;VIELLE-SAINT-GIRONS;01/01/1991;Lac;-1,31211902364;43,90152827439
2025;Nouvelle-Aquitaine;040;FRI1340326M040050; ;Pas de changement;PLAGE CENTRE;40326;VIELLE-SAINT-GIRONS;01/01/1991;Eau côtière;-1,36389016740;43,95256690847
2025;Nouvelle-Aquitaine;040;FRI1340326M040051; ;Pas de changement;ARNAOUTCHOT;40326;VIELLE-SAINT-GIRONS;01/01/1991;Eau côtière;-1,37499119397;43,91076027693
2025;Nouvelle-Aquitaine;040;FRI1340326M040052; ;Pas de changement;LA LETTE BLANCHE;40326;VIELLE-SAINT-GIRONS;01/01/1991;Eau côtière;-1,37764749636;43,90346115041
2025;Nouvelle-Aquitaine;040;FRI1340328M040080; ;Pas de changement;GRAND PLAGE;40328;VIEUX-BOUCAU-LES-BAINS;01/01/1991;Eau côtière;-1,41394450576;43,78775691142
2025;Nouvelle-Aquitaine;040;FRI1340328M040083; ;Pas de changement;LA PERGOLA (LAC MARIN);40328;VIEUX-BOUCAU-LES-BAINS;01/01/1991;Eau côtière;-1,40314331629;43,78207457580
2025;Nouvelle-Aquitaine;040;FRI1340328M040084; ;Pas de changement;PLAGE DES SABLERES;40328;VIEUX-BOUCAU-LES-BAINS;01/01/1998;Eau côtière;-1,41271355092;43,79227717297
2025;Nouvelle-Aquitaine;047;FRI1447004D047010; ;Pas de changement;PLAGE AIGUILLON;47004;AIGUILLON;15/06/2022;Rivière;0,34367846198;44,30621003136
2025;Nouvelle-Aquitaine;047;FRI1447025D047030; ;Pas de changement;CAMPING PRIVE VALLON DE GERBAL;47025;BEAUVILLE;01/01/1991;Lac;0,88843162685;44,26884881414
2025;Nouvelle-Aquitaine;047;FRI1447031D047009; ;Changement mineur;BAIGNADE à BOE;47031;BOE;07/07/2022;Rivière;0,61670246745;44,16856559348
2025;Nouvelle-Aquitaine;047;FRI1447052D047050; ;Pas de changement;LAC DE CLARENS;47052;CASTELJALOUX;01/01/1991;Lac;0,07070393108;44,29431960893
2025;Nouvelle-Aquitaine;047;FRI1447065D047070; ;Pas de changement;PLAGE MUNICIPALE LOT;47065;CLAIRAC;01/01/1991;Rivière;0,37616946287;44,35700318734
2025;Nouvelle-Aquitaine;047;FRI1447078D047080; ;Pas de changement;LAC DU MOULINEAU;47078;DAMAZAN;01/07/2011;Lac;0,27660733324;44,27998052491
2025;Nouvelle-Aquitaine;047;FRI1447152D047120; ;Pas de changement;LAC DE LOUGRATTE;47152;LOUGRATTE;01/01/1991;Lac;0,62100791790;44,57880656447
2025;Nouvelle-Aquitaine;047;FRI1447157D047720; ;Pas de changement;PLAGE FILHOLE GARONNE;47157;MARMANDE;01/07/2011;Rivière;0,15527246674;44,49015910691
2025;Nouvelle-Aquitaine;047;FRI1447221D047170; ;Pas de changement;CAMPING PRIVE DE LISLEBONNE;47221;REAUP-LISSE;01/01/1991;Lac;0,20634924052;44,07311363314
2025;Nouvelle-Aquitaine;047;FRI1447252D047732; ;Pas de changement;SAINTE LIVRADE;47252;SAINTE-LIVRADE-SUR-LOT;08/08/2016;Rivière;0,58803724948;44,40295458783
2025;Nouvelle-Aquitaine;047;FRI1447306D047210; ;Pas de changement;PLAGE DE CASTELMORON LOT;47306;TEMPLE-SUR-LOT (LE);01/01/1991;Rivière;0,49358909966;44,39533329638
2025;Nouvelle-Aquitaine;064;FRI1564024M064005; ;Pas de changement;LA BARRE;64024;ANGLET;01/01/1991;Eau côtière;-1,52561699642;43,52696642549
2025;Nouvelle-Aquitaine;064;FRI1564024M064010; ;Pas de changement;LES CAVALIERS;64024;ANGLET;01/01/1991;Eau côtière;-1,52744028791;43,52323142886
2025;Nouvelle-Aquitaine;064;FRI1564024M064012; ;Pas de changement;L'OCEAN;64024;ANGLET;01/01/1999;Eau côtière;-1,53192867478;43,51749248998
2025;Nouvelle-Aquitaine;064;FRI1564024M064015; ;Pas de changement;LA MADRAGUE (CHIBERTA);64024;ANGLET;01/01/1991;Eau côtière;-1,53647274387;43,51137251880
2025;Nouvelle-Aquitaine;064;FRI1564024M064018; ;Pas de changement;LES CORSAIRES;64024;ANGLET;01/01/1991;Eau côtière;-1,53852786430;43,50886225794
2025;Nouvelle-Aquitaine;064;FRI1564024M064020; ;Pas de changement;MARINELLA;64024;ANGLET;01/01/1991;Eau côtière;-1,54149187507;43,50532255409
2025;Nouvelle-Aquitaine;064;FRI1564024M064025; ;Changement mineur;LES SABLES D'OR;64024;ANGLET;01/01/1991;Eau côtière;-1,54232784953;43,50243073102
2025;Nouvelle-Aquitaine;064;FRI1564024M064030; ;Pas de changement;PETITE CHAMBRE D'AMOUR;64024;ANGLET;01/01/1991;Eau côtière;-1,54757571696;43,49678542374
2025;Nouvelle-Aquitaine;064;FRI1564101D064035; ;Pas de changement;LAC DE BAUDREIX;64101;BAUDREIX;01/01/2001;Lac;-0,26259124138;43,19940197764
2025;Nouvelle-Aquitaine;064;FRI1564122M064035; ;Changement mineur;MIRAMAR;64122;BIARRITZ;01/01/1991;Eau côtière;-1,55544300015;43,48859650817
2025;Nouvelle-Aquitaine;064;FRI1564122M064040; ;Changement mineur;GRANDE PLAGE NORD (PALAIS);64122;BIARRITZ;01/01/1991;Eau côtière;-1,55773147257;43,48717549736
2025;Nouvelle-Aquitaine;064;FRI1564122M064045; ;Changement mineur;GRANDE PLAGE SUD (CASINO);64122;BIARRITZ;01/01/1991;Eau côtière;-1,56042104424;43,48472821309
2025;Nouvelle-Aquitaine;064;FRI1564122M064050; ;Pas de changement;PORT VIEUX;64122;BIARRITZ;01/01/1991;Eau côtière;-1,56779352451;43,48249803242
2025;Nouvelle-Aquitaine;064;FRI1564122M064055; ;Changement mineur;COTE DES BASQUES;64122;BIARRITZ;01/01/1991;Eau côtière;-1,56709096766;43,47864350629
2025;Nouvelle-Aquitaine;064;FRI1564122M064060; ;Changement mineur;MARBELLA;64122;BIARRITZ;01/01/1991;Eau côtière;-1,57393755420;43,46780161019
2025;Nouvelle-Aquitaine;064;FRI1564122M064065; ;Pas de changement;MILADY;64122;BIARRITZ;01/01/1991;Eau côtière;-1,57652027301;43,46543050217
2025;Nouvelle-Aquitaine;064;FRI1564125M064070; ;Changement mineur;ILBARRITZ;64125;BIDART;01/01/1991;Eau côtière;-1,57553142128;43,46497663383
2025;Nouvelle-Aquitaine;064;FRI1564125M064075; ;Changement mineur;PAVILLON ROYAL;64125;BIDART;01/01/1991;Eau côtière;-1,58340366090;43,45431605871
2025;Nouvelle-Aquitaine;064;FRI1564125M064080; ;Changement mineur;ERRETEGIA;64125;BIDART;01/01/1991;Eau côtière;-1,59090568232;43,44586947000
